edges_version;edge_disallow;edge_from;edge_id;edge_numLanes;edge_priority;edge_shape;edge_speed;edge_to;edge_type;lane_index;param_key;param_value
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_308771859_308772132;-1029498846;1;3;3237.18,3600.74 3233.97,3683.19 3229.66,3706.02 3226.49,3730.59 3215.79,3780.27 3208.69,3796.39 3157.18,3774.29;13.89;7484166873;highway.residential;0;origId;1029498846 800260295
1.9;tram rail_urban rail rail_electric rail_fast ship;9684614886;-1053831742;1;3;;13.89;7485282899;highway.residential;0;origId;1053831742
1.9;tram rail_urban rail rail_electric rail_fast ship;459515906;-1058823730;1;4;4202.14,3766.66 4177.78,3797.33 4122.24,3867.28 4093.62,3903.34;11.11;1698688821;highway.unclassified;0;origId;1058823730
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190048;-160346394#0;1;10;4407.31,3442.09 4422.15,3423.19 4514.64,3307.50 4584.89,3219.64 4612.57,3185.03 4665.19,3109.18 4710.02,3053.33 4738.08,3020.45 4779.95,2965.92 4783.17,2960.48 4785.18,2952.68;11.11;1614219932;highway.tertiary;0;origId;160346394
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190082;-160346394#1;1;10;;11.11;2389190048;highway.tertiary;0;origId;160346394
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190064;-160346394#2;1;10;;11.11;2389190082;highway.tertiary;0;origId;160346394
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190069;-160346394#3;1;10;;11.11;2389190064;highway.tertiary;0;origId;160346394
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190038;-160346394#5;1;10;4136.43,3787.84 4157.34,3752.75 4199.19,3712.16;11.11;459515615;highway.tertiary;0;origId;160346394
1.9;tram rail_urban rail rail_electric rail_fast ship;1724275529;-160379981;1;5;;8.33;2398956407;highway.tertiary_link;0;origId;160379981
1.9;tram rail_urban rail rail_electric rail_fast ship;5279544115;-174648974#0;1;10;;22.22;308771037;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190028;-174648974#1;1;10;;22.22;5279544115;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207057;-174648974#10;1;10;3581.89,3719.71 3493.30,3716.43 3473.45,3708.32 3469.64,3705.59;22.22;7484374660;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;308772125;-174648974#11;1;10;;22.22;7438207057;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207045;-174648974#12;1;10;3681.13,3731.71 3661.32,3724.44 3613.69,3720.89;22.22;308772125;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207043;-174648974#13;1;10;3731.63,3754.84 3693.11,3736.09 3681.13,3731.71;22.22;7438207045;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207041;-174648974#14;2;10;;22.22;7438207043;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207041;-174648974#14;2;10;;22.22;7438207043;highway.tertiary;1;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207039;-174648974#16;1;10;3943.70,3812.79 3939.52,3808.29 3929.44,3805.91 3858.77,3803.19 3838.77,3801.67 3825.35,3798.06 3809.67,3792.82 3781.62,3779.17;22.22;7438207041;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;1698688817;-174648974#17;1;10;4069.42,3875.98 4001.54,3862.69 3963.93,3855.70 3951.65,3849.91 3947.92,3843.26 3945.49,3814.72 3943.70,3812.79;22.22;7438207039;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;9684614886;-174648974#2;1;10;;22.22;2389190028;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;308772136;-174648974#3;1;10;3107.73,3586.43 3084.47,3581.56 3074.34,3569.41 3069.19,3526.75 3072.60,3477.94;22.22;9684614886;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;308772135;-174648974#4;1;10;;22.22;308772136;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;2389189944;-174648974#5;1;10;3161.45,3597.52 3143.95,3599.36 3127.24,3594.05;22.22;308772135;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_308771859_308772132;-174648974#6;1;10;3214.43,3599.48 3177.23,3596.87 3161.45,3597.52;22.22;2389189944;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;7484374663;-174648974#8;1;10;3367.84,3646.21 3357.80,3640.20 3306.66,3602.53 3301.07,3600.96 3288.70,3600.03 3237.18,3600.74;22.22;cluster_308771859_308772132;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;7484374660;-174648974#9;1;10;3469.64,3705.59 3447.89,3690.00 3406.88,3669.51 3367.84,3646.21;22.22;7484374663;highway.tertiary;0;origId;174648974
1.9;tram rail_urban rail rail_electric rail_fast ship;7487905117;-179129155#1;1;10;3359.16,3240.35 3358.77,3242.37 3341.87,3326.37 3341.62,3328.70;11.11;cluster_264191653_7485257256;highway.tertiary;0;origId;179129155
1.9;tram rail_urban rail rail_electric rail_fast ship;3633415027;-179129155#3;1;10;3409.07,2973.59 3393.09,3005.08 3391.89,3011.60 3389.98,3034.64 3378.07,3110.58 3359.16,3240.35;11.11;7487905117;highway.tertiary;0;origId;179129155
1.9;tram rail_urban rail rail_electric rail_fast ship;2629764018;-179129155#4;1;10;3439.90,2915.94 3425.18,2941.85 3409.07,2973.59;11.11;3633415027;highway.tertiary;0;origId;179129155
1.9;tram rail_urban rail rail_electric rail_fast ship;7601422315;-179129155#6;1;10;3481.90,2823.92 3471.19,2849.81 3467.15,2859.60 3439.90,2915.94;11.11;2629764018;highway.tertiary;0;origId;179129155
1.9;tram rail_urban rail rail_electric rail_fast ship;264191657;-179129155#7;1;10;3545.90,2668.94 3536.03,2693.06 3481.90,2823.92;11.11;7601422315;highway.tertiary;0;origId;179129155
1.9;tram rail_urban rail rail_electric rail_fast ship;2387016575;-230171936;1;3;;13.89;2387016574;highway.residential;0;origId;230171936
1.9;tram rail_urban rail rail_electric rail_fast ship;7484941112;-230411357#0;1;3;3204.64,3376.64 3206.59,3355.40 3210.18,3312.43 3217.47,3262.24 3215.29,3242.39;13.89;cluster_2389189938_7485275175;highway.residential;0;origId;230411357
1.9;tram rail_urban rail rail_electric rail_fast ship;2389189961;-230411357#1;1;3;3187.91,3465.77 3189.28,3456.35 3189.45,3439.67 3199.12,3421.65 3203.07,3393.72 3204.64,3376.64;13.89;7484941112;highway.residential;0;origId;230411357
1.9;tram rail_urban rail rail_electric rail_fast ship;6194036044;-230411357#2;1;3;3216.76,3473.88 3210.00,3473.72 3204.23,3474.95 3196.02,3479.57 3189.72,3482.84 3186.96,3482.89 3186.48,3481.18 3187.91,3465.77;13.89;2389189961;highway.residential;0;origId;230411357
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389189945_2389189957;-230411358#0;1;3;3167.56,3563.88 3161.45,3597.52;13.89;2389189944;highway.residential;0;origId;230411358
1.9;tram rail_urban rail rail_electric rail_fast ship;6194036044;-230411358#2;1;3;3216.76,3473.88 3216.99,3475.90 3221.64,3480.61 3219.42,3493.54 3206.96,3507.38 3203.85,3515.97 3194.17,3536.41 3171.40,3547.98;13.89;cluster_2389189945_2389189957;highway.residential;0;origId;230411358
1.9;tram rail_urban rail rail_electric rail_fast ship;2389189951;-230411358#3;1;3;;13.89;6194036044;highway.residential;0;origId;230411358
1.9;tram rail_urban rail rail_electric rail_fast ship;2389189956;-230411359#0;1;3;3157.63,3463.74 3148.88,3475.07 3147.93,3485.95 3155.00,3503.60 3162.09,3523.88 3171.40,3547.98;13.89;cluster_2389189945_2389189957;highway.residential;0;origId;230411359
1.9;tram rail_urban rail rail_electric rail_fast ship;2389189961;-230411359#1;1;3;;13.89;2389189956;highway.residential;0;origId;230411359
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389189945_2389189957;-230411360;1;3;3167.56,3563.88 3127.24,3594.05;13.89;308772135;highway.residential;0;origId;230411360
1.9;tram rail_urban rail rail_electric rail_fast ship;308772136;-230411361#0;1;3;3107.73,3586.43 3108.12,3597.84 3108.75,3604.66 3111.44,3631.80 3109.76,3649.60;13.89;7484941094;highway.residential;0;origId;230411361 372785406
1.9;tram rail_urban rail rail_electric rail_fast ship;2389189958;-230411361#1;1;3;;13.89;308772136;highway.residential;0;origId;230411361
1.9;tram rail_urban rail rail_electric rail_fast ship;2389189966;-230411363;1;3;;13.89;308771031;highway.residential;0;origId;230411363
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389189969_3633415020;-230411364#4;1;3;3218.50,2910.88 3292.76,2907.63 3303.46,2907.16 3308.22,2907.77 3383.73,2909.40 3399.74,2909.86 3439.90,2915.94;13.89;2629764018;highway.residential;0;origId;230411364
1.9;tram rail_urban rail rail_electric rail_fast ship;2389189971;-230411364#6;1;3;3172.61,2916.87 3182.96,2909.21 3195.56,2908.43;13.89;cluster_2389189969_3633415020;highway.residential;0;origId;230411364
1.9;tram rail_urban rail rail_electric rail_fast ship;6177899943;-230411364#7;1;3;3152.24,2946.58 3159.29,2944.72 3165.08,2939.60 3168.28,2931.86 3172.61,2916.87;13.89;2389189971;highway.residential;0;origId;230411364
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389189981_2389190005;-230411364#8;1;3;3085.80,2975.57 3091.50,2978.74 3103.54,2974.72 3111.92,2970.66 3118.78,2963.48 3130.87,2954.79 3144.12,2948.71 3152.24,2946.58;13.89;6177899943;highway.residential;0;origId;230411364
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207070;-230411383#0;1;3;;13.89;2389190038;highway.residential;0;origId;230411383
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190101;-230411383#1;1;3;4133.24,3642.86 4129.05,3682.23 4129.26,3685.40 4133.46,3687.36 4135.16,3691.01 4135.01,3723.47 4135.70,3754.70;13.89;7438207070;highway.residential;0;origId;230411383
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389190044_2389190063;-230411383#2;1;3;4132.58,3628.74 4133.24,3642.86;13.89;2389190101;highway.residential;0;origId;230411383
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190056;-230411384#0;1;3;4182.18,3537.50 4197.22,3514.74 4202.03,3513.45 4210.14,3511.04 4214.79,3506.13 4216.23,3499.11 4220.41,3492.23 4258.02,3469.03 4407.31,3442.09;13.89;2389190048;highway.residential;0;origId;230411384
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389190061_2389190062;-230411384#1;1;3;4131.63,3555.70 4145.08,3556.21 4157.24,3552.14 4162.86,3547.23 4165.77,3544.02 4182.18,3537.50;13.89;2389190056;highway.residential;0;origId;230411384
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389190044_2389190063;-230411384#3;1;3;4123.51,3618.62 4123.28,3559.34;13.89;cluster_2389190061_2389190062;highway.residential;0;origId;230411384
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190068;-230411385;1;3;4232.74,3574.50 4281.77,3572.14 4287.16,3572.40 4291.15,3576.45 4293.08,3585.80;13.89;2389190064;highway.residential;0;origId;230411385
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190070;-230411386;1;3;;13.89;2389190069;highway.residential;0;origId;230411386
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190072;-230411387#0;1;3;4168.13,3634.25 4157.33,3635.79 4153.56,3639.82;13.89;2389190045;highway.residential;0;origId;230411387
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190078;-230411387#1;1;3;4198.17,3608.14 4197.80,3625.52 4192.95,3630.44 4185.41,3634.18 4178.67,3635.06 4171.94,3635.18 4168.13,3634.25;13.89;2389190072;highway.residential;0;origId;230411387
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190081;-230411388;1;3;4258.99,3545.36 4230.78,3540.48 4214.86,3537.45 4182.18,3537.50;13.89;2389190056;highway.residential;0;origId;230411388
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190083;-230411389;1;3;;13.89;2389190082;highway.residential;0;origId;230411389
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190089;-230411390;1;3;4100.98,3468.88 4098.53,3502.64 4100.02,3509.61 4107.50,3528.78 4113.28,3539.35 4114.11,3558.51 4123.28,3559.34;13.89;cluster_2389190061_2389190062;highway.residential;0;origId;230411390
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190096;-230411392#0;1;3;;13.89;459501915;highway.residential;0;origId;230411392
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190098;-230411395;1;3;4136.50,3491.20 4134.86,3518.58 4131.63,3555.70;13.89;cluster_2389190061_2389190062;highway.residential;0;origId;230411395
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190100;-230411396;1;3;4174.64,3611.49 4168.01,3612.96 4168.13,3634.25;13.89;2389190072;highway.residential;0;origId;230411396
1.9;tram rail_urban rail rail_electric rail_fast ship;7438207074;-230411397#0;1;3;3971.05,3663.48 4096.02,3656.91 4104.69,3643.18 4133.24,3642.86;13.89;2389190101;highway.residential;0;origId;230411397
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190104;-230411397#1;1;3;;13.89;7438207074;highway.residential;0;origId;230411397
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190108;-230411398#0;1;3;;13.89;459510381;highway.residential;0;origId;230411398
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389190106_2389190110;-230411398#1;1;3;3960.46,3598.18 3992.52,3599.60;13.89;2389190108;highway.residential;0;origId;230411398
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190105;-230411398#3;1;3;3928.42,3594.69 3934.92,3601.13 3954.50,3599.07;13.89;cluster_2389190106_2389190110;highway.residential;0;origId;230411398
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190107;-230411399;1;3;3961.59,3627.14 3960.46,3598.18;13.89;cluster_2389190106_2389190110;highway.residential;0;origId;230411399
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190109;-230411400;1;3;;13.89;2389190108;highway.residential;0;origId;230411400
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190111;-230411401;1;3;3950.78,3549.37 3954.50,3599.07;13.89;cluster_2389190106_2389190110;highway.residential;0;origId;230411401
1.9;tram rail_urban rail rail_electric rail_fast ship;459501915;-231525751#1;1;4;4050.29,3373.43 4050.27,3340.48 4050.26,3315.54 4050.23,3263.67 4049.23,3257.14 4045.58,3228.91 4022.21,3165.15;13.89;310397568;highway.unclassified;0;origId;231525751
1.9;tram rail_urban rail rail_electric rail_fast ship;459510377;-231525751#2;1;4;;13.89;459501915;highway.unclassified;0;origId;231525751
1.9;tram rail_urban rail rail_electric rail_fast ship;459510381;-231525751#4;1;4;4046.14,3593.64 4027.04,3545.29 4025.86,3526.54 4030.27,3468.51;13.89;7258689373;highway.unclassified;0;origId;231525751
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389190044_2389190063;-231525751#5;1;4;4123.51,3618.62 4106.72,3609.11 4072.47,3602.84 4046.14,3593.64;13.89;459510381;highway.unclassified;0;origId;231525751
1.9;tram rail_urban rail rail_electric rail_fast ship;2389190045;-231525751#7;1;4;4153.56,3639.82 4144.73,3638.76 4137.27,3635.63 4132.58,3628.74;13.89;cluster_2389190044_2389190063;highway.unclassified;0;origId;231525751
1.9;tram rail_urban rail rail_electric rail_fast ship;459515615;-231525751#8;1;4;4199.19,3712.16 4169.93,3671.24 4157.18,3643.86 4153.56,3639.82;13.89;2389190045;highway.unclassified;0;origId;231525751
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389189938_7485275175;-24531446#0;1;3;3227.19,3240.89 3259.58,3236.81 3359.16,3240.35;13.89;7487905117;highway.residential;0;origId;24531446
1.9;tram rail_urban rail rail_electric rail_fast ship;7484374648;-24531446#2;1;3;3163.68,3244.28 3204.50,3243.75 3215.29,3242.39;13.89;cluster_2389189938_7485275175;highway.residential;0;origId;24531446
1.9;tram rail_urban rail rail_electric rail_fast ship;308771031;-24531446#3;1;3;;13.89;7484374648;highway.residential;0;origId;24531446
1.9;tram rail_urban rail rail_electric rail_fast ship;308771034;-24531446#4;1;3;;13.89;308771031;highway.residential;0;origId;24531446
1.9;tram rail_urban rail rail_electric rail_fast ship;308771037;-24531446#5;1;3;;13.89;308771034;highway.residential;0;origId;24531446
1.9;tram rail_urban rail rail_electric rail_fast ship;264191657;-24566729#1;1;3;3545.90,2668.94 3495.93,2666.86 3498.61,2647.96 3516.51,2521.95 3520.43,2494.34 3541.59,2462.03;8.33;681318811;highway.residential;0;origId;24566729
1.9;tram rail_urban rail rail_electric rail_fast ship;961479936;-256682036;1;10;3797.90,2718.54 3797.82,2726.73 3795.14,2892.62 3799.87,2896.07 3856.17,2892.80 3862.38,2894.49 3870.17,2952.52 3870.64,2957.15 3872.46,2965.19 3884.56,3018.83 3928.99,3112.56 3946.75,3150.01 3958.21,3164.01;22.22;292571010;highway.tertiary;0;origId;256682036
1.9;tram rail_urban rail rail_electric rail_fast ship;3643007690;-256682038#3;1;11;4135.87,2712.44 4132.84,2712.57 4129.01,2712.61 4088.46,2713.05 4044.92,2713.24 3999.03,2713.75 3914.03,2714.97 3879.55,2716.04 3840.64,2717.01 3797.90,2718.54;11.11;961479936;highway.secondary;0;origId;256682038
1.9;tram rail_urban rail rail_electric rail_fast ship;2398962980;-26676549#1;1;10;3895.87,3252.99 3878.69,3259.81 3720.93,3283.61 3718.21,3284.12 3644.73,3296.13;22.22;263152682;highway.tertiary;0;origId;26676549
1.9;tram rail_urban rail rail_electric rail_fast ship;292571018;-28109759;1;10;1917.80,2482.63 1947.11,2501.42 2050.90,2567.96 2097.82,2598.04 2131.41,2618.36 2160.07,2631.76 2228.79,2657.48 2238.02,2666.84 2251.65,2700.85 2264.62,2733.15 2272.74,2753.42 2281.66,2775.67 2295.43,2796.19 2312.93,2808.31 2318.88,2814.58 2323.69,2819.68 2332.24,2840.47 2334.40,2846.41 2344.12,2879.73 2352.10,2907.03 2354.28,2912.13 2367.68,2943.43 2379.92,2951.43 2385.19,2951.83 2504.17,2926.44 2510.43,2922.55 2527.14,2930.13 2538.22,2940.44 2577.95,3043.06 2579.99,3048.33 2579.87,3060.22 2579.82,3065.00 2585.71,3097.42 2587.28,3109.57 2589.16,3119.87 2589.24,3145.69 2597.40,3168.93 2599.15,3174.33 2604.66,3191.41 2615.50,3224.97 2621.64,3261.98 2626.73,3292.61 2629.74,3310.79 2633.09,3324.01 2636.41,3329.14 2645.76,3333.13 2686.38,3329.52 2694.68,3328.78 2734.07,3323.39 2745.28,3323.05 2757.83,3322.67 2769.23,3323.79 2782.31,3325.08 2806.10,3323.71 2816.18,3323.09 2828.93,3318.63 2840.28,3314.65 2856.94,3306.65 2876.87,3295.54 2929.41,3293.72 2971.41,3291.60 3002.48,3292.19 3086.01,3292.23;22.22;308771037;highway.tertiary;0;origId;28109759
1.9;tram rail_urban rail rail_electric rail_fast ship;6196918646;-28109868#1;1;10;3269.10,3558.67 3279.39,3547.45 3285.53,3522.50 3309.13,3485.81 3321.63,3442.41 3331.06,3409.64 3340.75,3337.77;22.22;cluster_264191653_7485257256;highway.tertiary;0;origId;28109868
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_308771859_308772132;-28109868#2;1;10;3214.43,3599.48 3245.01,3584.08 3264.34,3563.88 3269.10,3558.67;22.22;6196918646;highway.tertiary;0;origId;28109868
1.9;tram rail_urban rail rail_electric rail_fast ship;310397568;-28263624#1;1;4;4022.21,3165.15 3985.91,3164.51 3958.21,3164.01;13.89;292571010;highway.unclassified;0;origId;28263624
1.9;tram rail_urban rail rail_electric rail_fast ship;3689018733;-348244562#1;1;10;4230.50,2711.62 4227.80,2705.40 4221.36,2554.95;22.22;308769723;highway.tertiary;0;origId;348244562
1.9;tram rail_urban rail rail_electric rail_fast ship;6888390049;-348244562#2;1;10;;22.22;3689018733;highway.tertiary;0;origId;348244562
1.9;tram rail_urban rail rail_electric rail_fast ship;3633415026;-358416651;1;3;;13.89;3633415027;highway.residential;0;origId;358416651
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_2389189969_3633415020;-358416654#2;1;3;3218.50,2910.88 3216.15,2998.75 3212.02,3029.01 3208.13,3085.36 3212.31,3096.49 3215.10,3109.11 3215.32,3119.44 3211.37,3155.85 3208.64,3168.09 3208.58,3174.54 3211.75,3182.31 3220.06,3194.99 3226.40,3209.26 3227.19,3240.89;13.89;cluster_2389189938_7485275175;highway.residential;0;origId;358416654 800373053
1.9;tram rail_urban rail rail_electric rail_fast ship;961479936;-364872807#2;1;11;3797.90,2718.54 3770.64,2717.62 3750.06,2709.99 3709.95,2695.14 3669.04,2679.20 3664.35,2678.25 3656.53,2675.35 3646.84,2674.96;11.11;264191745;highway.secondary;0;origId;364872807
1.9;tram rail_urban rail rail_electric rail_fast ship;7484941094;-372785406#0;1;3;3109.76,3649.60 3111.44,3631.80 3108.75,3604.66 3108.12,3597.84 3107.73,3586.43;13.89;308772136;highway.residential;0;origId;372785406 230411361
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_7484166875_7484941118;-372785406#1;1;3;3104.38,3689.00 3107.20,3676.78 3109.76,3649.60;13.89;7484941094;highway.residential;0;origId;372785406
1.9;tram rail_urban rail rail_electric rail_fast ship;7484166871;-372785406#3;1;3;3089.92,3745.44 3095.34,3728.25 3101.74,3700.45;13.89;cluster_7484166875_7484941118;highway.residential;0;origId;372785406
1.9;tram rail_urban rail rail_electric rail_fast ship;3763329341;-372785406#5;1;3;2955.69,4249.93 2961.35,4242.75 2975.71,4219.80 2985.87,4203.51 2996.67,4187.44 2993.16,4153.91 2990.49,4116.09 2989.81,4096.84 2992.15,4077.79 2999.82,4029.32 3001.68,4019.90 3003.90,4012.52 3012.76,3996.43 3023.70,3966.12 3029.22,3954.91 3041.35,3930.28 3051.43,3867.55 3055.86,3838.72 3062.77,3815.33 3064.19,3810.54 3071.63,3793.59 3077.17,3780.98 3082.66,3768.45 3086.54,3756.18 3089.92,3745.44;13.89;7484166871;highway.residential;0;origId;372785406
1.9;tram rail_urban rail rail_electric rail_fast ship;459515912;-38753429#0;1;4;4869.87,3723.52 4905.45,3691.92 4911.07,3674.64 4914.17,3651.19 4914.07,3643.77;13.89;459516944;highway.unclassified;0;origId;38753429 38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;459516947;-38753429#1;1;4;4795.01,3746.28 4828.46,3739.06 4869.87,3723.52;13.89;459515912;highway.unclassified;0;origId;38753429
1.9;tram rail_urban rail rail_electric rail_fast ship;6877025790;-38753429#10;1;4;4306.17,3758.98 4312.18,3758.53 4341.02,3783.42 4365.63,3796.68 4391.66,3795.39 4422.80,3793.84;13.89;6758764587;highway.unclassified;0;origId;38753429
1.9;tram rail_urban rail rail_electric rail_fast ship;7438744726;-38753429#11;1;4;;13.89;6877025790;highway.unclassified;0;origId;38753429
1.9;tram rail_urban rail rail_electric rail_fast ship;459515906;-38753429#12;1;4;;13.89;7438744726;highway.unclassified;0;origId;38753429
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345326;-38753429#2;1;4;;13.89;459516947;highway.unclassified;0;origId;38753429
1.9;tram rail_urban rail rail_electric rail_fast ship;6137861590;-38753429#3;1;4;;13.89;7438345326;highway.unclassified;0;origId;38753429
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515919_6894725291;-38753429#4;1;4;4704.87,3766.16 4737.44,3759.21;13.89;6137861590;highway.unclassified;0;origId;38753429
1.9;tram rail_urban rail rail_electric rail_fast ship;459516948;-38753429#6;1;4;4647.47,3774.88 4694.41,3768.88;13.89;cluster_459515919_6894725291;highway.unclassified;0;origId;38753429
1.9;tram rail_urban rail rail_electric rail_fast ship;459516950;-38753429#7;1;4;;13.89;459516948;highway.unclassified;0;origId;38753429
1.9;tram rail_urban rail rail_electric rail_fast ship;7438345168;-38753429#8;1;4;4539.01,3788.08 4566.23,3786.74 4596.26,3785.25 4620.59,3780.77;13.89;459516950;highway.unclassified;0;origId;38753429
1.9;tram rail_urban rail rail_electric rail_fast ship;6758764587;-38753429#9;1;4;;13.89;7438345168;highway.unclassified;0;origId;38753429
1.9;tram rail_urban rail rail_electric rail_fast ship;264191745;-38754302;1;10;;11.11;264191657;highway.tertiary;0;origId;38754302
1.9;tram rail_urban rail rail_electric rail_fast ship;459516978;-38754833#0;1;4;4280.07,3679.16 4245.27,3713.07 4202.14,3766.66;11.11;459515906;highway.unclassified;0;origId;38754833
1.9;tram rail_urban rail rail_electric rail_fast ship;459516935;-38754833#10;1;4;4845.36,2963.47 4824.93,2987.87 4801.46,3024.52 4788.58,3038.86 4759.67,3066.11 4746.24,3077.53;11.11;459515934;highway.unclassified;0;origId;38754833
1.9;tram rail_urban rail rail_electric rail_fast ship;1387747087;-38754833#11;1;4;6106.30,660.14 6091.47,709.17 6061.90,755.47 6048.73,786.80 6024.39,852.05 6020.03,866.08 5960.50,1057.78 5950.20,1091.01 5941.93,1117.59 5940.25,1122.91 5888.31,1287.19 5850.84,1405.69 5835.40,1446.44 5763.47,1636.31 5746.05,1695.73 5723.27,1757.83 5710.61,1801.91 5695.46,1837.44 5665.11,1888.99 5648.39,1919.14 5632.31,1944.55 5598.87,1990.23 5486.92,2126.70 5476.68,2140.08 5402.17,2247.30 5393.87,2259.33 5375.83,2285.47 5347.67,2326.24 5341.77,2334.79 5312.09,2372.00 5243.07,2449.60 5213.77,2488.02 5193.14,2516.02 5104.03,2631.81 4990.93,2778.78 4953.28,2839.54 4918.40,2877.50 4917.02,2879.01 4910.45,2886.41 4898.14,2900.27 4845.36,2963.47;11.11;459516935;highway.unclassified;0;origId;38754833
1.9;tram rail_urban rail rail_electric rail_fast ship;cluster_459515935_459516959;-38754833#3;1;4;4527.85,3356.69 4402.19,3514.57 4389.28,3530.79 4322.24,3615.82 4315.51,3624.35 4291.69,3664.24 4280.07,3679.16;11.11;459516978;highway.unclassified;0;origId;38754833
1.9;tram rail_urban rail rail_electric rail_fast ship;459515946;-38754833#4;1;4;4568.86,3305.57 4527.85,3356.69;11.11;cluster_459515935_459516959;highway.unclassified;0;origId;38754833
1.9;tram rail_urban rail rail_electric rail_fast ship;6868787736;-38754833#8;1;4;4728.33,3100.55 4675.92,3167.92 4661.35,3186.58 4632.41,3224.07 4568.86,3305.57;11.11;459515946;highway.unclassified;0;origId;38754833
1.9;tram rail_urban rail rail_electric rail_fast ship;459515934;-38754833#9;1;4;;11.11;6868787736;highway.unclassified;0;origId;38754833
1.9;tram rail_urban rail rail_electric rail_fast ship;459515925;-38754834;1;3;5142.15,3861.30 5124.80,3859.81 5078.58,3855.85 5051.21,3853.50 5034.32,3856.38 4975.93,3866.36 4881.08,3887.88 4798.25,3908.86 4732.39,3901.39 4721.41,3895.18 4718.83,3893.72 4717.70,3887.98 4694.41,3768.88;13.89;cluster_459515919_6894725291;highway.residential;0;origId;38754834
1.9;tram rail_urban rail rail_electric rail_fast ship;459516944;-38754835#0;1;4;4914.07,3643.77 4914.17,3651.19 4911.07,3674.64 4905.45,3691.92 4869.87,3723.52;13.89;459515912;highway.unclassified;0;origId;38754835 38753429
1.9;tram rail_urban rail rail_electric rail_fast ship;459515927;-38754835#1;1;4;;13.89;459516944;highway.unclassified;0;origId;38754835
1.9;tram rail_urban rail rail_electric rail_fast ship;6868787739;-38754835#10;1;4;;13.89;6143203401;highway.unclassified;0;origId;38754835
